user_id,label,screen_name,followers,following,name,location,url,description,protected,listed_count,favourites_count,statuses_count,created_at,default_profile,default_profile_image
923496530,bot,JanHendrikSchne,6,41,Jan-Hendrik Schneide,Lemgo (Deutschland),,,False,1,2175,2948,2012-11-03 15:59:47,True,False
316058580,bot,jasmineperk,364,385,Sophia Bennett,-Henry David Thoreau,,,False,2,2432,11812,2011-06-12 21:47:41,False,False
284636044,human,PrettyBoy_DG,473,605,Danny Giraldo,,,Instagram: d____g,False,10,18730,50416,2011-04-19 17:21:08,True,False
814959567717171200,human,jellifin,380,3,JELLIFIN,"Houston, TX",,White label trading platforms for the trading community.,False,8,520,1303,2016-12-30 22:21:17,False,False
110379116,human,DarrylVentura,42,340,Darryl Ventura,,,Equity research. PhD in chemistry. Former O&G scientist | RTs ≠ endorsements. Not investment advice.,False,1,2528,3564,2010-02-01 10:06:13,False,False
199280328,human,missceeeeee,2461,1870,misscee 🌻,,,boomer #cutthecord #optout #demexit #nomorewar #ImpeachTrump #banassaultweapons #abolishICE,False,14,21558,24159,2010-10-06 13:38:01,False,False
392905101,bot,lornalou83,6,1642,lorna clingo,,,,False,0,47,120,2011-10-17 18:54:41,True,True
338686620,bot,TheRogerGamboa,3,0,The Roger Gamboa,,,,False,0,1671,2399,2011-07-19 23:14:39,True,False
10415712,human,rUv,49730,80,rUv ⚡️,The Cloud,https://t.co/6oBqyChk4c,"Unicorn Breeder, startup bootstrapper, cloud lexicographer & purveyor of random thoughts. Inventor ""Infrastructure-as-a-service""",False,2320,13851,40606,2007-11-20 15:59:07,False,False
125767056,human,elasticvapor,7038,19,🤖,The Cloud,https://t.co/kBmU2SwUFP,Feed from ElasticVapor Blog by @ruv,False,176,123,3488,2010-03-23 20:20:08,False,False
238080130,bot,Aktapus,59,246,представьтесебе,,,,False,10,3053,16599,2011-01-14 09:24:32,True,False
303156766,human,patricksibourg,758,484,Patrick Sibourg,Jakarta - Indonesia,https://t.co/OnKvDgUbjb,Une vie sans emotion est une vie perdue. A life without emotion is a lost life.,False,4,5403,5188,2011-05-22 11:44:48,False,False
70984085,human,Mohammad_Harris,365,255,گستاخی معاف,"Lahore, Pakistan",,Pro-coffenator. Lazy is such an ugly word i prefer the term selective participation,False,1,1000,9634,2009-09-02 14:56:53,False,False
43710689,human,sindap,4801,953,Sujeet Indap,"New York, NY",https://t.co/68Atn4S9WN,"US Editor of the Financial Times Lex Column, erstwhile I-banker",False,150,8211,10063,2009-05-31 16:23:46,True,False
619300885,bot,dominiquegoode2,151,303,dominique gooden,"Lithonia, GA",,https://t.co/7LABbkMqUW,False,1,2015,3264,2012-06-26 18:09:58,True,False
392103730,bot,ElizabethSol_,493,0,Elizabeth Hernandez♡,"Phoenix, AZ",,,False,2,6883,26109,2011-10-16 15:18:34,False,False
783224886495850496,bot,xu_szhifi99,14,133,Jacky  Xu,Guangdong,,,False,0,1540,2142,2016-10-04 08:38:59,True,False
440700263,bot,johnjuliustan,14,63,John Julius Tan,,,"San Pablo City 05/14/95 PH | Half-Chinese
http://t.co/sSSAUBFOIQ",False,1,2354,3212,2011-12-19 09:32:50,False,False
703857318,bot,qty_3,6,40,Apple,,,,False,0,1984,2666,2012-07-18 21:53:22,True,False
92208830,human,hongqi93,21,165,芳草地,CHINA,,收拾了一担金银，竟不知投哪里去了...,False,6,821,150,2009-11-24 05:40:20,True,False
126740951,bot,xXBlondyyy,0,0,Blondyy,,,,False,0,1264,1705,2010-03-26 21:09:15,True,False
397549684,bot,Fettuaz,21,74,MR. Bernal,,,,False,0,2483,3483,2011-10-24 20:55:34,False,False
274987019,bot,rodneyplew,1,0,Rodney Plew,,,,False,1,1409,2028,2011-03-31 12:15:50,True,False
616995720,bot,dugushuey,4,86,独孤呆呆贼,,,,False,0,1292,1872,2012-06-24 08:27:16,True,False
102304034,human,popsillo,122,0,jorge hernandez,,,,False,0,548,1117,2010-01-06 07:27:42,False,False
751651875326271488,bot,CHANGlinTzu,16,63,張林子,Beijing,,,False,1,1406,2061,2016-07-09 05:39:06,True,False
615753342,bot,myunnameddog,10,0,Jaime Lopez,,,sc - jaime_sexi,False,1,2167,2851,2012-06-23 01:02:33,False,False
308402628,bot,26darcan,6,0,gökhan darcan,,,,False,1,804,1221,2011-05-31 10:40:15,True,False
122649221,bot,leemud,8,302,黎巴,"30.515316,114.421444",,被卖了许多转发，懒得换,False,1,1414,1970,2010-03-13 12:10:17,False,False
253228986,bot,josh_bama315,12,129,joshua dorriety,,,,False,0,974,1432,2011-02-16 20:35:24,True,False
1394160673,bot,sabybaby14,20,137,SaByBaBy,california,,,False,0,2193,3211,2013-05-01 09:01:11,False,False
54201811,bot,Shamnazz,13,0,nasrene sallie,,,,False,0,984,1392,2009-07-06 13:20:58,True,False
221644901,bot,MamaPhilthrpst,202,1469,mamaphilanthropist,,,Southern Brown #mama of 2 boys #Seattle transplant #philanthropist #blackoutdoors #equity4all #attorney #consultant employed @ large #foundation ❤️#superheroes,False,11,2567,3606,2010-12-01 06:05:25,False,False
557153156,bot,joooorgito12h,55,921,Jorge Ledesma,,,"Work, Familia",False,0,2418,3949,2012-04-18 19:39:31,True,False
3229321142,bot,Petincare,3,45,Monica Zhou,,,,False,0,1250,1879,2015-05-29 02:19:01,True,False
415997025,bot,VictorOrihuelaL,64,220,Víctor Orihuela León,Listen music and relax ,,,False,1,2487,3347,2011-11-19 03:06:01,False,False
1462782433,bot,andersonhelder,26,26,anderson helder,"Jequié, Brasil",,,False,3,2159,500,2013-05-27 17:59:31,False,False
454089876,bot,aboogygotflow,7975,12270,Aaron POETIK Mathews,"Chicago , IL",https://t.co/9xdQQUrDeN,Superstar Rapper/Singer Album HNL  Availible on iTunes Amazon Spotify Rhapsody Cricket Network SoundCloud Reverbnation🎧🎤🤘 booking Bookaboogy@gmail.com,False,36,2955,6174,2012-01-03 16:23:00,False,False
243039174,bot,Tomba387,91,372,nelly,,,,False,0,1096,1633,2011-01-26 04:33:40,True,False
600534152,human,TheDeeD1,41,172,Deedzy,,,,False,1,1161,2769,2012-06-06 00:21:28,True,False
47270577,bot,Chr1sj88,30,93,ChrisJ,"Seattle, WA",,,False,1,2414,3340,2009-06-15 05:45:58,True,False
26528345,bot,kia0725,22,121,Nikia Paul,"PEI, Canada",,,False,1,2375,3409,2009-03-25 16:16:23,True,False
4573034258,bot,tiger863699,4,112,李明,,,,False,0,1503,2128,2015-12-16 07:20:32,True,False
379791913,human,greasy_kay,1679,1739,Kay 💋,,,sc kay_0x17 .,False,6,1241,54241,2011-09-25 15:31:17,False,False
473164555,bot,Ellenvwalleghem,126,0,Ellen,,,,False,1,3383,3783,2012-01-24 18:09:08,False,False
3107184995,bot,GokkusagiTutu,16,85,FUNDA TOPARLI,,,,False,2,1201,1645,2015-03-23 08:44:23,True,False
339890738,human,dutiletremblay,59,118,AdventureMom,"Billerica, MA",https://t.co/FYyiIst7WF,Reiki for Autism and more,False,2,1182,1922,2011-07-21 20:37:03,False,False
86703185,bot,HeavyDelicious,104,335,Heavy D,"Out, about, based in USA",,"Sex Driven, man of adventure, kinkster, skeptic, capitalist.",False,3,2225,5277,2009-11-01 11:13:21,True,False
970982604,human,qtau_ane,367,246,cuzona,"Nova Friburgo, Brasil",https://t.co/0BPI14QN9H,modelo alternativa • plus size • maquiadora • feminista,False,2,11454,14894,2012-11-25 23:38:49,False,False
976261867,bot,Kneeeeeef,7,0,Швейцарский нож,,,,False,0,833,1293,2012-11-28 14:36:49,True,False
2657736045,bot,jorgemoreiraa6,201,302,Al Capone,snap : jorgemoreiraa6,,EMINEM ❤️Linkin Park ❤️ ' Let the past behind,False,3,5676,27282,2014-06-30 21:33:45,False,False
816706156051578881,bot,gMOxc4rlAyAaKBb,7,44,张铨,Xinjiang,,你不知道他们为何离去，就像你不知道这竟是结局。,False,0,1216,1876,2017-01-04 18:01:36,True,False
857022066,bot,felip0yo0oxXx,69,0,felip0yo0oxXx montes,"Vancouver, Canadá",https://t.co/xb54cusQat,"me gusta la buena musika, aser amigos , platicar salir y la musika es como mi alma me encanta",False,0,1767,2556,2012-10-01 21:10:05,False,False
15263256,bot,jennmk,13,155,jennmk,"Buffalo Grove, IL",,,False,1,2391,3324,2008-06-28 14:18:09,True,False
2977094064,bot,dxycjb2013,4,45,开心很随便,,,,False,0,1285,1894,2015-01-12 16:29:02,True,False
708423828,bot,jmoore2709,13,34,Jordan Moore,,,,False,0,1757,2485,2012-07-21 05:27:54,True,False
632773743,human,Andra_dika,124,0,Andraadikaa,"Bandung,Indonesia",,@Tarkadpr01|   PIN:2AEA8E45|#YoU|        @ThisIsBandung_,False,1,950,1866,2012-07-11 07:50:02,False,False
215449377,bot,uurek,32,145,ercan,,,,False,1,1195,1514,2010-11-13 23:55:24,True,False
115135782,bot,tato71,150,288,antonio campista,"Santa María Huatulco, Oaxaca",http://t.co/CyZZpnwzKQ,"Apasionado de la antropología,graduado con honores en la Universidad De..la Vida.",False,6,23207,5283,2010-02-17 18:36:54,False,False
4905513086,bot,renbaibai,3,48,renbaibai01,,,,False,0,1401,2023,2016-02-14 07:12:48,True,False
395126852,bot,Mr_Joker_69,39,763,Joker Cuevas,Asylum-X,,Just clowning around,False,0,4601,1842,2011-10-21 05:21:34,True,False
1222432586,bot,LoorenaNuunes2,81,93,Lorena Nunes,Miinas Geraais,,👻 loo_nuunes 📷 @lorenanuunes_,False,0,2287,673,2013-02-26 16:58:15,False,False
101938569,bot,ohmysophia,13,0,Sophia To,,http://t.co/dgjzcmmiX1,,False,0,2135,3013,2010-01-05 03:03:54,False,False
891237037,bot,FallenFelon,12,39,Dan Brown,,http://t.co/BZb08SqjDq,,False,0,1353,2008,2012-10-19 15:42:09,True,False
780326510318190592,bot,tostadan,5,542,h,,,,False,1,1000,1427,2016-09-26 08:41:52,True,False
33279573,human,str8gzus247,65,175,Laurence Reyes,"San Francisco, United States",,,False,3,1264,2572,2009-04-19 18:57:14,True,False
827318367715414016,bot,babydoll_259,9,304,Heather Owens,"Eugene, OR",,Music Arts Cute Weird Amazing Fun Humor Haha Animals Memes Books Celebrity Entertainment,False,0,1033,1495,2017-02-03 00:50:44,True,False
109586193,human,Dijeey,153,266,Disjey,,,,False,0,1453,3070,2010-01-29 15:24:26,False,False
80118662,bot,saheheron,4,158,Samantha Heron,,,,False,0,70,52,2009-10-05 20:31:00,False,False
766740078395740161,bot,EggShell_TV,545,335,EggShell,,https://t.co/kNdeARjV1y,Trying to corrupt the youth of Athens. Also video games are neat | Pods & Silliness @ https://t.co/vc1WR5nPCz | EggShellTV@gmail.com,False,8,11685,3501,2016-08-19 20:54:14,False,False
240612228,bot,lolilola_pe,21,21,loly,,,,False,1,909,1171,2011-01-20 09:44:44,True,False
391621259,bot,JackPrinceN1,36,0,Jack Prince,LONDON - ISLINGTON - THE CALLY,,"Chelsea, Rangers, Saracens, The Tarmon Is My Resting Place",False,0,2186,3163,2011-10-15 21:13:23,False,False
317080655,bot,keensdream,217,59,kool kat,,,,False,1,2428,11299,2011-06-14 12:09:18,False,False
148818324,bot,bieke007,1,2,manhuilee,,,,False,0,1234,1825,2010-05-27 17:44:12,True,False
314264238,bot,doloressilvia,33,0,Silvia Rivera,Rancho Palos Verdes,,,False,1,2066,2934,2011-06-09 23:58:29,True,False
27655579,bot,EriExecution,11,0,Erika Whitney Raiken,,,,False,0,1563,2231,2009-03-30 15:18:55,True,False
1860879236,bot,RazerbladesX,8,102,jeffrey holmes,,,"Husband,Father,Gamer,Great Friend",False,1,1548,2387,2013-09-13 15:04:13,True,False
433868656,bot,sydnesmith,73,0,Sydnee Marieee :),,,,False,1,1991,4161,2011-12-11 03:55:40,False,False
737880301922357248,bot,misstsesama,5,0,Tsesama,"Toronto, Ontario",,,False,0,987,1576,2016-06-01 05:35:47,True,False
211672675,bot,John_C_Ramirez,762,316,John C. Ramirez 9 9 9🔪,"Brooklyn, New York",,"Load up on guns, Bring your friends
it's fun to lose and to pretend.",False,6,354,224246,2010-11-03 22:45:27,False,False
376723663,human,Dorozc1,219,198,David Oro,,,ain't shit,False,4,11809,26954,2011-09-20 11:45:38,True,False
130458803,human,joanna210p,87,185,Joanna Paliszkiewicz,Malta,https://t.co/ZhkrUU3DCu,"Miłośniczka fotografii, wina (piwa w sumie też), kotów, ciepłych krajów i sarkazmu. Licencjonowana turystka. Częstochowianka mieszkająca obecnie na Malcie.",False,7,5135,9824,2010-04-07 10:30:53,False,False
247808509,bot,angelycamelos,19,0,angelyca melo,,,,False,4,2311,3131,2011-02-05 16:23:40,False,False
202648252,bot,rwitucki,46,0,Rick Witucki,"West Salem, Ohio",,,False,0,1041,1654,2010-10-14 14:29:18,True,False
44051445,bot,veganicecream,624,4912,✈️,,,,False,7,1183,12923,2009-06-02 03:45:33,True,False
528995221,human,FollowYorBliss,237,61,jon rand,,https://t.co/oXehR0T3Lg,,False,15,71,14578,2012-03-19 01:18:39,True,False
34675226,bot,imbackuyo,2,0,andrew jones,,,,False,0,50,110,2009-04-23 17:42:13,True,True
766461209377931264,bot,abiya_frolova,20,0,Glen Mccarthy,,,Hacer publicidad y generar trafico hacia tu multinivel.,False,0,346,394,2016-08-19 02:26:07,True,False
766559080504631296,bot,aaron_fadeev,18,0,Cody Gates,,,Get well * Be well * Earn Well * Live well * Give Back,False,2,346,415,2016-08-19 08:55:01,True,False
766262483829059584,bot,evfaliyakondra4,15,37,Kendall Wolfe,,,"WILL NOT STOP HERE, AND WILL MAKE MY MY TIME MACHINE WILL REDEEM ALL MY FAULT",False,0,346,346,2016-08-18 13:16:27,True,False
766436220159287296,bot,astrelabobylev4,18,0,France Bartlett,,,"I Live in Almere, Holland, 24 years old",False,0,346,370,2016-08-19 00:46:49,True,False
766508708704710657,bot,iovillamatveev2,19,0,Hayley Ortega,,,"Humanist, Auroracoin dev team, angler, music maniac, I try to be the man my dog think I am.",False,0,346,386,2016-08-19 05:34:52,True,False
766441285754490880,bot,lazarevavikto10,12,0,Florian Nelson,,,Bitter crypto vet. I will dump on you.  trading  BTC  FX.  Donate money here BTC: 1MeLZ2VnqYJa8iFsndh3xRGGahbZNiBsDc,False,0,346,363,2016-08-19 01:06:57,True,False
766333476153004032,bot,savamatveev901,18,0,Rio Russo,,,"A dedicated crypto currency social network, forum and news centre",False,0,346,370,2016-08-18 17:58:33,True,False
784281395627593728,bot,boris6mnoskov,1,21,Simon,Boston,,"Mama, lover, discovering adventures, relatives along with buddies and nurturing life-style",False,0,346,346,2016-10-07 06:37:10,True,False
784270722986221568,bot,dmitriyshct28,0,20,Conor,Dallas,,"Mama, lady, discovering exercises, relatives and buddies along with loving life-style",False,0,346,346,2016-10-07 05:54:46,True,False
784289837276762116,bot,mikhailh4st,0,20,Ricky,Miami,,"Mommy, girl, figuring out activities, loved ones and close friends not to mention loving everything",False,0,346,346,2016-10-07 07:10:43,True,False
766433664884477952,bot,fominfeodosii1,15,26,Zane Weber,,,"Ancient bitcoin expert and trader, crypto  related app developer and much more.",False,1,346,347,2016-08-19 00:36:40,True,False
784319479111036929,bot,stepanfrolov5c1,0,21,Duck Duck,,,Here are some duck lips,False,0,346,346,2016-10-07 09:08:30,True,False
766489055710380032,bot,chernovmart1,19,0,Kelsey Solis,,,501(c)(3) NPO -  We are the students around the world who are experimenting with bitcoin and building Generation Blockchain.,False,2,346,394,2016-08-19 04:16:46,True,False
784318418862284800,bot,stanislavwbwa,0,20,Rocky Mountain High,,,Smoke it up,False,0,346,346,2016-10-07 09:04:18,True,False
766442397630889985,bot,BolshakovaOnega,18,0,Wesley Weeks,,,Tech News Tweeter posts latest tech tweets around the globe and occasionally shares best links and lines over internet.,False,0,346,393,2016-08-19 01:11:22,True,False
784348483046211584,bot,sashamchb,0,19,Obama Mouse,,,He's a character for sure,False,0,345,345,2016-10-07 11:03:45,True,False
784349177690132481,bot,mikhailktmik,0,20,The last drive,,,Good deal,False,0,346,346,2016-10-07 11:06:31,True,False
784346875520512000,bot,vasiliystcz,0,20,Veronica,,,That's my name,False,0,346,346,2016-10-07 10:57:22,True,False
784278542427172865,bot,borislapinywe,1,20,Kolby,Raleigh,,"Mama, girl, figuring out activities, relatives along with friends together with nurturing life",False,0,346,346,2016-10-07 06:25:50,True,False
784326728957120513,bot,vladislavhmntim,1,0,Caddie,,,Only an Escalade,False,0,346,346,2016-10-07 09:37:19,True,False
765829412537372672,bot,muzapahomova92,17,0,Arizona Ho,,,The National Crowdfunding Association of Canada is a non-profit actively engaged with both social and investment crowdfunding stakeholders across the country.,False,0,1227,1227,2016-08-17 08:35:35,True,False
765930880418377728,bot,ilimorlov1,18,0,Ariel Lawrence,,,Japan Business and Economy News,False,0,1232,1231,2016-08-17 15:18:47,True,False
765847931312365568,bot,roland_makarov,20,0,Winter Oneal,,,"Sinclair Skinner, EIT, Freedom Fighter, Egalitarian, Post-Racial Thought Leader, Community Activist, Aviator, Bitcoin Enthusiast. 202-486-2714",False,2,1231,1231,2016-08-17 09:49:10,True,False
765848278793609216,bot,genrix_paxomov,16,0,Kiley Mcguire,,,Cantik,False,0,1230,1231,2016-08-17 09:50:33,True,False
765923849024200704,bot,IsajyaBobylyov,15,0,Jerry Baldwin,,,"Unapologetic travel advocate ;  ,   Working - General social media evangelist",False,0,1232,1232,2016-08-17 14:50:50,True,False
766108759680806914,bot,TrifonKuzneczov,13,0,Blaine Sweeney,,,"IT specialist, infosec, Bitcoin, Monero, cryptocurrency, finance,  economics enthusiast, trader/investor,  liberty supporter.",False,5,1232,1233,2016-08-18 03:05:36,True,False
765892878283530241,bot,filippfilippov9,17,0,Hadley Landry,,,AI is eating venture capital.,False,0,1238,1242,2016-08-17 12:47:46,True,False
765893193879674880,bot,KondratevRafail,17,0,Brazil Valentine,,,full time cryptotrader,False,0,1230,1231,2016-08-17 12:49:02,True,False
765942462691020800,bot,AlbinkaSavina,24,0,Dijon Odonnell,,,Timothy Bolbrock,False,2,1232,1233,2016-08-17 16:04:48,True,False
765788028136808449,bot,orlovermil4,21,0,Skye Carney,,,"Happy go lucky,Twitter Facebook addict, Painter, blogger,gadget freak, social worker as profession, love movies, chocolate lover, hate exercising, Love is God.",False,2,1238,1238,2016-08-17 05:51:08,True,False
766101637572206593,bot,leninakotova94,19,0,Zane Day,,,bitcoin 17Sp53NGyjwuZTVhRNaqQ9UssK15cdAoD8,False,1,1225,1225,2016-08-18 02:37:18,True,False
765937991252643841,bot,VorobyovVelimir,16,0,Mallory Phillips,,,Crypto Currency Consultants,False,0,1248,1248,2016-08-17 15:47:02,True,False
765794835030827008,bot,avdeiorlov1983,23,0,Ashley Stewart,,,We are a PHC (PHCOIN) Fan Group!  Supporting the growth of Digital Currency industry starting with job connections,False,0,1241,1246,2016-08-17 06:18:11,True,False
765651303636856832,bot,PavlovAksyon,20,0,Fabian Woodward,,,Bedista,False,0,1241,1242,2016-08-16 20:47:50,True,False
765888414625464320,bot,baranovadorote5,17,0,London Burnett,,,The first Crypto - currency Conference in New Zealand. With an amazing international speaker lineup and sponsors who will help you understand Bitcoin.,False,2,1235,1237,2016-08-17 12:30:02,True,False
765800045350354948,bot,SavinArij,17,0,Hadley Duarte,,,I do things... sometimes.,False,0,1233,1229,2016-08-17 06:38:53,True,False
765859673568313344,bot,uvarovtullii1,19,0,Avery Aguirre,,,"I like mountains, radical gay liberation, dancing, and the human side of software.",False,0,1235,1234,2016-08-17 10:35:49,True,False
765849796989087744,bot,knyazeva_yunna,18,0,Jordan Stark,,,FR/EN â€¢ I used to play lots of games. Cryptocurrencies enthusiast.,False,0,1248,1249,2016-08-17 09:56:35,True,False
765897571588042752,bot,solovevaveseli3,21,0,London Ferrell,,,"My wife, music, and Bitcoin are my life.1QHP5Ter23AoSGCR7MbHfLkL9QFRgZvq6Y",False,1,1231,1232,2016-08-17 13:06:25,True,False
765945025968701440,bot,staxijzhuravly1,17,0,Austin Beltran,,,Building the largest community of skilled programmers. Need help? email support@hackerrank.com,False,0,1236,1236,2016-08-17 16:14:59,True,False
765805294429569026,bot,FedotZhuravlyov,17,0,Wynne Zimmerman,,,Spirituality. Equality. Adaptiveness. Compassion. Curiousness. Determination.,False,0,1233,1237,2016-08-17 06:59:45,True,False
765903792110010368,bot,kiprian_kabanov,16,0,Jordan Mcneil,,,"With offices in London, UK and Vancouver, BC, BTL provides Blockchain based solutions to clients around the globe. TSXV: BTL",False,1,635,635,2016-08-17 13:31:08,True,False
765793737054248960,bot,kirilllihachev6,22,0,Tory Lara,,,"Crypto anarchist, BTC technical analysis",False,0,1241,1242,2016-08-17 06:13:49,True,False
766108862088871936,bot,PravdinaPanova,20,0,Paris Roman,,,Taking the Crypto path to Nirvana.,False,0,1230,1230,2016-08-18 03:06:01,True,False
765911000658939905,bot,GusevErmil,20,0,Tory Bartlett,,,The Leading Show and Top Stories on Innovation That Makes Lives Healthier and More Efficient for a Better World. Reach out to us at: tips@followthecoin.com,False,0,1227,1227,2016-08-17 13:59:47,True,False
765837184532447232,bot,gemmakryukova1,19,0,Jade Tanner,,,Programmer . Hacker . Maker . Cryptolover . Gamer,False,0,1233,1235,2016-08-17 09:06:28,True,False
765930431233613824,bot,doronin_marsen,14,0,Brazil Richardson,,,Bitcoin and Altcoin Investor,False,2,1236,1237,2016-08-17 15:17:00,True,False
765939933198557184,bot,ulyanfokin94,24,0,Austin Nunez,,,"Audiophile, Crypto Currency Trader, Engineer",False,0,1231,1232,2016-08-17 15:54:45,True,False
765805661561188352,bot,iannuariisamoi3,20,0,Indiana Andrade,,,"European cryptocurrency exchange 3.0 based in London, UK. Full-featured trading platform, user-friendly support, easy deposits and withdrawals.",False,0,1246,1246,2016-08-17 07:01:12,True,False
765829816796995584,bot,friderikarusak2,21,0,Blaine Ray,,,Advies in het digitaal organiseren: het inzetten van technologie om mensen in organisaties optimaal te ondersteunen in uitvoer van hun kernactiviteiten.,False,0,1234,1235,2016-08-17 08:37:11,True,False
765856130841075713,bot,kudryashovdeme2,18,0,Blair Shepherd,,,"Project coordinator with SAP Ariba, learning infosec, when I grow up I want to be a pentester",False,0,1223,1224,2016-08-17 10:21:45,True,False
765493465828450304,bot,kalliya_bobrova,26,0,Taylor Peters,,,"Bitcoin educator, Spray Can Artist, Hobbyist, Event Photographer, Entrepreneur, Social/Community Volunteer, Fire arts Performer",False,2,1233,1232,2016-08-16 10:20:39,True,False
765898167560855552,bot,DosifejSidorov,18,0,France Hanson,,,Geek - Web Developer - Comerciante,False,0,1229,1231,2016-08-17 13:08:47,True,False
765792464687038468,bot,meneimuhin1997,19,0,Alexis Burgess,,,Ethereum Headlines,False,1,1226,1225,2016-08-17 06:08:46,True,False
765853330572795904,bot,donatellaponom4,17,0,Wallace Ibarra,,,curated thoughts.,False,0,1239,1240,2016-08-17 10:10:37,True,False
765855620482359297,bot,ermakova_rida,24,0,Lonnie Monroe,,,"Blockchain Solutions, Social Business  National Security at IBM; Views are my own!",False,1,635,635,2016-08-17 10:19:43,True,False
765912240369373184,bot,melanyaguschin2,22,0,Francis Smith,,,"Trollbox anthropologist, maker of pretty/useful things, professional do-gooder, and seer of possibilities...",False,0,1234,1235,2016-08-17 14:04:42,True,False
765941562417242112,bot,epifaniiavdeev5,21,0,Blair Mcmillan,,,How far are you willing to go?,False,0,1228,1229,2016-08-17 16:01:13,True,False
765836631312130048,bot,KovalyovKronid,25,0,Skylar Vance,,,International Domains Statistic,False,0,1229,1229,2016-08-17 09:04:16,True,False
765811295966879745,bot,zuevagaiya1989,16,0,London Quinn,,,100% premined - 100% distribution,False,0,1227,1227,2016-08-17 07:23:35,True,False
765807782608117760,bot,nikonovasofiya2,15,0,Michael Austin,,,"Just a guy living in Bali doing SEO, crypto trading and some kung-fu.",False,3,1224,1223,2016-08-17 07:09:38,True,False
765925784452227073,bot,borisovaital,21,0,Sydney Khan,,,"Drupal developer, information management theoretician, whistler, comedian, wheelchair basketball player and lousy at gardening",False,1,1231,1233,2016-08-17 14:58:32,True,False
765931151248744449,bot,sitnikovarozin3,19,0,Christian Rodgers,,,"Software Developer, nerd and stuff",False,0,1222,1222,2016-08-17 15:19:51,True,False
766109512340209666,bot,logginmishin,24,0,Whitney Ramos,,,"On time, Every Time",False,0,1231,1231,2016-08-18 03:08:36,True,False
765880051904745472,bot,trofimovarii92,14,0,Blair Maddox,,,Lars Gustafsson.,False,0,1234,1235,2016-08-17 11:56:48,True,False
765912826510766084,bot,orlovtimofei1,19,0,Julian Hanson,,,make it easy,False,0,1240,1241,2016-08-17 14:07:02,True,False
765938743073275904,bot,gusevaevlampiy3,19,0,Hayden Pitts,,,"Anthropomorphic bread, altcoin investor",False,1,1233,1233,2016-08-17 15:50:01,True,False
765853993591529472,bot,zaicevsofronii6,18,0,Reno Velasquez,,,Founder  CEO of Kumquat,False,1,1226,1226,2016-08-17 10:13:16,True,False
765903563252006912,bot,avgustinsergee2,23,0,Ira Harding,,,"Entrepreneur /engineer, freedom, crypto, tennis and surfing.",False,3,1231,1232,2016-08-17 13:30:14,True,False
765660812438605824,bot,davydovalvin1,17,0,Payton Villa,,,Bitcoin enthusiast,False,1,1234,1235,2016-08-16 21:25:37,True,False
765927733444706304,bot,algis_mironov,15,0,Taylor Serrano,,,Climate Scientist. Views expressed here are my own.,False,0,1232,1233,2016-08-17 15:06:16,True,False
181617894,human,MitchCFBedlam,257,371,Mitch Bolivar,,,#StMarysUniversity #Fall2012Grad #25 #Educated #Dedicated #Firstgeneration #crossfitter #bedlamcrossfit #bedlamathlete,False,3,433,15831,2010-08-22 17:11:17,False,False
840508996020707330,bot,BurpzGames,173,120,Burpz,Singapore,https://t.co/Sw1kehnitP,#Monsterenergy fueled gamer with absolutely no idea what his doing streaming on twitch. Slightly Lazy Competetive Gamer. #supportsmallstreamers,False,3,314,10199,2017-03-11 10:25:35,False,False
1670367829,human,YaiOxon,413,1143,Yai  | ใหญ่  🇬🇧🇹🇭🌈,UK,,"Every expert was once a beginner | Opinions are like ANI, everyone has one ! 
Equities £+$. High-growth TA+FA. Swing/Position/Momentum/Trends. Startup.",True,28,11272,5418,2013-08-14 12:06:33,False,False
72697426,human,schulterr,474,412,Susan Schulte,"Charlotte, NC",,Retail Real Estate Consultant-I am either working or shopping!,False,70,28097,16344,2009-09-08 23:08:54,True,False
307172725,bot,leo_jia,10,103,Frank Jia,,,,False,4,1446,2091,2011-05-29 04:37:40,True,False
239659274,bot,jammintdb,7,34,jammintdb,,,,False,1,2322,3101,2011-01-18 03:52:23,True,False
213204291,human,zoingers67,130,329,William Wakeman,,,"Scientist, maths and science tutor, real ale man, cheese monster and quite a good runner. #MedwayRunners",False,2,1220,1922,2010-11-08 08:05:25,False,False
142824850,bot,OrlandoJG314,19,0,Orlando J. Gonzalez,Pennsylvania,,"100% Boricua 
I love to sing Im really good at it. I love my friends n im just wanna put a name to myself in this world. I want the world to know me!",False,2,2223,2958,2010-05-11 21:34:28,False,False
811577802,bot,bbydxx,102,375,baby☆,,,♡,True,4,15133,5654,2012-09-08 19:48:00,True,False
86472339,bot,airiesya_mia,78,219,mia_aimi,MALAYSIA,,kegagalan adlh jln menuju kejayaan..xde usaha tanpa kejayaan..think positif je..tanggungjwb y ade tdk dilupa..harus semangat..Love الله and my parents 4ever..,True,2,1867,4321,2009-10-31 06:01:54,False,False
38389094,bot,Briamac10,30,495,Bria Park,SLO CA,,,False,1,717,1098,2009-05-07 07:11:37,False,False
412069877,bot,Lalaa60,9,2,Laura Rodriguez,"Lala land :), AZ",,Soo Awsome HMU ! (:,False,1,2168,3082,2011-11-14 07:03:29,True,False
2708299405,bot,FeeZzerz,42,80,FeeZzerz,"Mount Clemens, Michigan",,Love of my life ♡Arius Koger♡ Cosmetologist IG: FeeZzerz Snapchat: FeeZzin FB: Define FeeZz Creations,False,0,2078,2933,2014-08-05 04:21:40,True,False
